Code,Area,Year,,Year_adj,Sex,FSM,Pupils,Attainment8,Progress8
E09000004,Bexley,2019/20,2019,2019,Boys,Pupils known to be eligible for free school meals,195,37.6,-
E09000004,Bexley,2019/20,2019,2019,Girls,Pupils known to be eligible for free school meals,172,46.1,-
E09000005,Brent,2019/20,2019,2019,All,All other Pupils,2643,54.4,-
E09000005,Brent,2019/20,2019,2019,Boys,All other Pupils,1373,52.3,-
E09000005,Brent,2019/20,2019,2019,Girls,All other Pupils,1270,56.7,-
E09000005,Brent,2019/20,2019,2019,All,All Pupils,3078,53.1,-
E09000005,Brent,2019/20,2019,2019,Boys,All Pupils,1616,51,-
E09000005,Brent,2019/20,2019,2019,Girls,All Pupils,1462,55.5,-
E09000005,Brent,2019/20,2019,2019,All,Pupils known to be eligible for free school meals,435,45.3,-
E09000005,Brent,2019/20,2019,2019,Boys,Pupils known to be eligible for free school meals,243,43.3,-
E09000005,Brent,2019/20,2019,2019,Girls,Pupils known to be eligible for free school meals,192,47.7,-
E09000006,Bromley,2019/20,2019,2019,All,All other Pupils,3046,56.4,-
E09000006,Bromley,2019/20,2019,2019,Boys,All other Pupils,1459,53.6,-
E09000006,Bromley,2019/20,2019,2019,Girls,All other Pupils,1587,59,-
E09000006,Bromley,2019/20,2019,2019,All,All Pupils,3411,54.5,-
E09000006,Bromley,2019/20,2019,2019,Boys,All Pupils,1637,51.4,-
E09000006,Bromley,2019/20,2019,2019,Girls,All Pupils,1774,57.5,-
E09000006,Bromley,2019/20,2019,2019,All,Pupils known to be eligible for free school meals,365,38.8,-
E09000006,Bromley,2019/20,2019,2019,Boys,Pupils known to be eligible for free school meals,178,33.1,-
E09000006,Bromley,2019/20,2019,2019,Girls,Pupils known to be eligible for free school meals,187,44.3,-
E09000007,Camden,2019/20,2019,2019,All,All other Pupils,1070,55.9,-
E09000007,Camden,2019/20,2019,2019,Boys,All other Pupils,446,51.3,-
E09000007,Camden,2019/20,2019,2019,Girls,All other Pupils,624,59.2,-
E09000007,Camden,2019/20,2019,2019,All,All Pupils,1573,52.2,-
E09000007,Camden,2019/20,2019,2019,Boys,All Pupils,682,47.8,-
E09000007,Camden,2019/20,2019,2019,Girls,All Pupils,891,55.5,-
E09000007,Camden,2019/20,2019,2019,All,Pupils known to be eligible for free school meals,503,44.3,-
E09000007,Camden,2019/20,2019,2019,Boys,Pupils known to be eligible for free school meals,236,41.3,-
E09000007,Camden,2019/20,2019,2019,Girls,Pupils known to be eligible for free school meals,267,47,-
E09000001,City of London,2019/20,2019,2019,All,All other Pupils,-,-,-
E09000001,City of London,2019/20,2019,2019,Boys,All other Pupils,-,-,-
E09000001,City of London,2019/20,2019,2019,Girls,All other Pupils,-,-,-
E09000001,City of London,2019/20,2019,2019,All,All Pupils,-,-,-
E09000001,City of London,2019/20,2019,2019,Boys,All Pupils,-,-,-
E09000001,City of London,2019/20,2019,2019,Girls,All Pupils,-,-,-
E09000001,City of London,2019/20,2019,2019,All,Pupils known to be eligible for free school meals,-,-,-
E09000001,City of London,2019/20,2019,2019,Boys,Pupils known to be eligible for free school meals,-,-,-
E09000001,City of London,2019/20,2019,2019,Girls,Pupils known to be eligible for free school meals,-,-,-
E09000008,Croydon,2019/20,2019,2019,All,All other Pupils,2958,51,-
E09000008,Croydon,2019/20,2019,2019,Boys,All other Pupils,1475,47.2,-
E09000008,Croydon,2019/20,2019,2019,Girls,All other Pupils,1483,54.7,-
E09000008,Croydon,2019/20,2019,2019,All,All Pupils,3755,48.9,-
E09000008,Croydon,2019/20,2019,2019,Boys,All Pupils,1886,45,-
E09000008,Croydon,2019/20,2019,2019,Girls,All Pupils,1869,52.8,-
E09000008,Croydon,2019/20,2019,2019,All,Pupils known to be eligible for free school meals,797,41,-
E09000008,Croydon,2019/20,2019,2019,Boys,Pupils known to be eligible for free school meals,411,37.1,-
E09000008,Croydon,2019/20,2019,2019,Girls,Pupils known to be eligible for free school meals,386,45.2,-
E09000009,Ealing,2019/20,2019,2019,All,All other Pupils,2526,55,-
E09000009,Ealing,2019/20,2019,2019,Boys,All other Pupils,1269,51.7,-
E09000009,Ealing,2019/20,2019,2019,Girls,All other Pupils,1257,58.3,-
E09000009,Ealing,2019/20,2019,2019,All,All Pupils,3043,53.5,-
E09000009,Ealing,2019/20,2019,2019,Boys,All Pupils,1525,50.2,-
E09000009,Ealing,2019/20,2019,2019,Girls,All Pupils,1518,56.8,-
E09000009,Ealing,2019/20,2019,2019,All,Pupils known to be eligible for free school meals,517,45.8,-
E09000009,Ealing,2019/20,2019,2019,Boys,Pupils known to be eligible for free school meals,256,42.3,-
E09000009,Ealing,2019/20,2019,2019,Girls,Pupils known to be eligible for free school meals,261,49.3,-
E09000010,Enfield,2019/20,2019,2019,All,All other Pupils,3053,51.5,-
E09000010,Enfield,2019/20,2019,2019,Boys,All other Pupils,1589,48.8,-
E09000010,Enfield,2019/20,2019,2019,Girls,All other Pupils,1464,54.4,-
E09000010,Enfield,2019/20,2019,2019,All,All Pupils,3767,49.8,-
E09000010,Enfield,2019/20,2019,2019,Boys,All Pupils,1942,47.1,-
E09000010,Enfield,2019/20,2019,2019,Girls,All Pupils,1825,52.8,-
E09000010,Enfield,2019/20,2019,2019,All,Pupils known to be eligible for free school meals,714,42.8,-
E09000010,Enfield,2019/20,2019,2019,Boys,Pupils known to be eligible for free school meals,353,39.5,-
E09000010,Enfield,2019/20,2019,2019,Girls,Pupils known to be eligible for free school meals,361,46.1,-
E09000011,Greenwich,2019/20,2019,2019,All,All other Pupils,2010,52.2,-
E09000011,Greenwich,2019/20,2019,2019,Boys,All other Pupils,949,50.2,-
E09000011,Greenwich,2019/20,2019,2019,Girls,All other Pupils,1061,54,-
E09000011,Greenwich,2019/20,2019,2019,All,All Pupils,2448,50.2,-
E09000011,Greenwich,2019/20,2019,2019,Boys,All Pupils,1184,48.3,-
E09000011,Greenwich,2019/20,2019,2019,Girls,All Pupils,1264,52,-
E09000011,Greenwich,2019/20,2019,2019,All,Pupils known to be eligible for free school meals,438,41,-
E09000011,Greenwich,2019/20,2019,2019,Boys,Pupils known to be eligible for free school meals,235,40.7,-
E09000011,Greenwich,2019/20,2019,2019,Girls,Pupils known to be eligible for free school meals,203,41.4,-
E09000012,Hackney,2019/20,2019,2019,All,All other Pupils,1471,56.8,-
E09000012,Hackney,2019/20,2019,2019,Boys,All other Pupils,661,54.8,-
E09000012,Hackney,2019/20,2019,2019,Girls,All other Pupils,810,58.4,-
E09000012,Hackney,2019/20,2019,2019,All,All Pupils,2286,53.2,-
E09000012,Hackney,2019/20,2019,2019,Boys,All Pupils,1062,50.7,-
E09000012,Hackney,2019/20,2019,2019,Girls,All Pupils,1224,55.4,-
E09000012,Hackney,2019/20,2019,2019,All,Pupils known to be eligible for free school meals,815,46.8,-
E09000012,Hackney,2019/20,2019,2019,Boys,Pupils known to be eligible for free school meals,401,43.9,-
E09000012,Hackney,2019/20,2019,2019,Girls,Pupils known to be eligible for free school meals,414,49.6,-
E09000013,Hammersmith and Fulham,2019/20,2019,2019,All,All other Pupils,1115,58.7,-
E09000013,Hammersmith and Fulham,2019/20,2019,2019,Boys,All other Pupils,547,55.9,-
E09000013,Hammersmith and Fulham,2019/20,2019,2019,Girls,All other Pupils,568,61.5,-
E09000013,Hammersmith and Fulham,2019/20,2019,2019,All,All Pupils,1458,56.1,-
E09000013,Hammersmith and Fulham,2019/20,2019,2019,Boys,All Pupils,731,52.8,-
E09000013,Hammersmith and Fulham,2019/20,2019,2019,Girls,All Pupils,727,59.4,-
E09000013,Hammersmith and Fulham,2019/20,2019,2019,All,Pupils known to be eligible for free school meals,343,47.5,-
E09000013,Hammersmith and Fulham,2019/20,2019,2019,Boys,Pupils known to be eligible for free school meals,184,43.8,-
E09000013,Hammersmith and Fulham,2019/20,2019,2019,Girls,Pupils known to be eligible for free school meals,159,51.9,-
E09000014,Haringey,2019/20,2019,2019,All,All other Pupils,1900,53.2,-
E09000014,Haringey,2019/20,2019,2019,Boys,All other Pupils,960,50.3,-
E09000014,Haringey,2019/20,2019,2019,Girls,All other Pupils,940,56.2,-
E09000014,Haringey,2019/20,2019,2019,All,All Pupils,2484,51.4,-
E09000014,Haringey,2019/20,2019,2019,Boys,All Pupils,1300,48.6,-
E09000014,Haringey,2019/20,2019,2019,Girls,All Pupils,1184,54.5,-
E09000014,Haringey,2019/20,2019,2019,All,Pupils known to be eligible for free school meals,584,45.4,-
E09000014,Haringey,2019/20,2019,2019,Boys,Pupils known to be eligible for free school meals,340,43.6,-
E09000014,Haringey,2019/20,2019,2019,Girls,Pupils known to be eligible for free school meals,244,47.9,-
E09000015,Harrow,2019/20,2019,2019,All,All other Pupils,2021,54.5,-
E09000015,Harrow,2019/20,2019,2019,Boys,All other Pupils,1009,50.7,-
E09000015,Harrow,2019/20,2019,2019,Girls,All other Pupils,1012,58.3,-
E09000015,Harrow,2019/20,2019,2019,All,All Pupils,2334,53.4,-
E09000015,Harrow,2019/20,2019,2019,Boys,All Pupils,1168,49.5,-
E09000015,Harrow,2019/20,2019,2019,Girls,All Pupils,1166,57.2,-
E09000015,Harrow,2019/20,2019,2019,All,Pupils known to be eligible for free school meals,313,46,-
E09000015,Harrow,2019/20,2019,2019,Boys,Pupils known to be eligible for free school meals,159,42,-
E09000015,Harrow,2019/20,2019,2019,Girls,Pupils known to be eligible for free school meals,154,50.2,-
E09000016,Havering,2019/20,2019,2019,All,All other Pupils,2505,53.7,-
E09000016,Havering,2019/20,2019,2019,Boys,All other Pupils,1285,51.8,-
E09000016,Havering,2019/20,2019,2019,Girls,All other Pupils,1220,55.7,-
E09000016,Havering,2019/20,2019,2019,All,All Pupils,2842,51.9,-
E09000016,Havering,2019/20,2019,2019,Boys,All Pupils,1451,50.1,-
E09000016,Havering,2019/20,2019,2019,Girls,All Pupils,1391,53.8,-
E09000016,Havering,2019/20,2019,2019,All,Pupils known to be eligible for free school meals,337,38.6,-
E09000016,Havering,2019/20,2019,2019,Boys,Pupils known to be eligible for free school meals,166,37.1,-
E09000016,Havering,2019/20,2019,2019,Girls,Pupils known to be eligible for free school meals,171,40.1,-
E09000017,Hillingdon,2019/20,2019,2019,All,All other Pupils,2835,53.8,-
E09000017,Hillingdon,2019/20,2019,2019,Boys,All other Pupils,1492,50.7,-
E09000017,Hillingdon,2019/20,2019,2019,Girls,All other Pupils,1343,57.3,-
E09000017,Hillingdon,2019/20,2019,2019,All,All Pupils,3301,52.1,-
E09000017,Hillingdon,2019/20,2019,2019,Boys,All Pupils,1718,48.7,-
E09000017,Hillingdon,2019/20,2019,2019,Girls,All Pupils,1583,55.7,-
E09000017,Hillingdon,2019/20,2019,2019,All,Pupils known to be eligible for free school meals,466,41.4,-
E09000017,Hillingdon,2019/20,2019,2019,Boys,Pupils known to be eligible for free school meals,226,35.8,-
E09000017,Hillingdon,2019/20,2019,2019,Girls,Pupils known to be eligible for free school meals,240,46.7,-
E09000018,Hounslow,2019/20,2019,2019,All,All other Pupils,2398,54,-
E09000018,Hounslow,2019/20,2019,2019,Boys,All other Pupils,1222,51.2,-
E09000018,Hounslow,2019/20,2019,2019,Girls,All other Pupils,1176,56.8,-
E09000018,Hounslow,2019/20,2019,2019,All,All Pupils,2916,52.6,-
E09000018,Hounslow,2019/20,2019,2019,Boys,All Pupils,1478,49.9,-
E09000018,Hounslow,2019/20,2019,2019,Girls,All Pupils,1438,55.3,-
E09000018,Hounslow,2019/20,2019,2019,All,Pupils known to be eligible for free school meals,518,45.9,-
E09000018,Hounslow,2019/20,2019,2019,Boys,Pupils known to be eligible for free school meals,256,43.4,-
E09000018,Hounslow,2019/20,2019,2019,Girls,Pupils known to be eligible for free school meals,262,48.4,-
E09000019,Islington,2019/20,2019,2019,All,All other Pupils,925,53.5,-
E09000019,Islington,2019/20,2019,2019,Boys,All other Pupils,513,52,-
E09000019,Islington,2019/20,2019,2019,Girls,All other Pupils,412,55.3,-
E09000019,Islington,2019/20,2019,2019,All,All Pupils,1471,49.7,-
E09000019,Islington,2019/20,2019,2019,Boys,All Pupils,808,48.2,-
E09000019,Islington,2019/20,2019,2019,Girls,All Pupils,663,51.6,-
E09000019,Islington,2019/20,2019,2019,All,Pupils known to be eligible for free school meals,546,43.4,-
E09000019,Islington,2019/20,2019,2019,Boys,Pupils known to be eligible for free school meals,295,41.6,-
E09000019,Islington,2019/20,2019,2019,Girls,Pupils known to be eligible for free school meals,251,45.5,-
E09000020,Kensington and Chelsea,2019/20,2019,2019,All,All other Pupils,703,60,-
E09000020,Kensington and Chelsea,2019/20,2019,2019,Boys,All other Pupils,389,61.1,-
E09000020,Kensington and Chelsea,2019/20,2019,2019,Girls,All other Pupils,314,58.6,-
E09000020,Kensington and Chelsea,2019/20,2019,2019,All,All Pupils,899,58,-
E09000020,Kensington and Chelsea,2019/20,2019,2019,Boys,All Pupils,480,58.3,-
E09000020,Kensington and Chelsea,2019/20,2019,2019,Girls,All Pupils,419,57.8,-
E09000020,Kensington and Chelsea,2019/20,2019,2019,All,Pupils known to be eligible for free school meals,196,50.9,-
E09000020,Kensington and Chelsea,2019/20,2019,2019,Boys,Pupils known to be eligible for free school meals,91,45.9,-
E09000020,Kensington and Chelsea,2019/20,2019,2019,Girls,Pupils known to be eligible for free school meals,105,55.2,-
E09000021,Kingston upon Thames,2019/20,2019,2019,All,All other Pupils,1608,60.5,-
E09000021,Kingston upon Thames,2019/20,2019,2019,Boys,All other Pupils,785,57.9,-
E09000021,Kingston upon Thames,2019/20,2019,2019,Girls,All other Pupils,823,63.1,-
E09000021,Kingston upon Thames,2019/20,2019,2019,All,All Pupils,1767,58.9,-
E09000021,Kingston upon Thames,2019/20,2019,2019,Boys,All Pupils,861,56.4,-
E09000021,Kingston upon Thames,2019/20,2019,2019,Girls,All Pupils,906,61.3,-
E09000021,Kingston upon Thames,2019/20,2019,2019,All,Pupils known to be eligible for free school meals,159,42.8,-
E09000021,Kingston upon Thames,2019/20,2019,2019,Boys,Pupils known to be eligible for free school meals,76,41.9,-
E09000021,Kingston upon Thames,2019/20,2019,2019,Girls,Pupils known to be eligible for free school meals,83,43.6,-
E09000022,Lambeth,2019/20,2019,2019,All,All other Pupils,1557,51.2,-
E09000022,Lambeth,2019/20,2019,2019,Boys,All other Pupils,771,47.6,-
E09000022,Lambeth,2019/20,2019,2019,Girls,All other Pupils,786,54.6,-
E09000022,Lambeth,2019/20,2019,2019,All,All Pupils,2250,49.3,-
E09000022,Lambeth,2019/20,2019,2019,Boys,All Pupils,1141,45.8,-
E09000022,Lambeth,2019/20,2019,2019,Girls,All Pupils,1109,52.8,-
E09000022,Lambeth,2019/20,2019,2019,All,Pupils known to be eligible for free school meals,693,45.1,-
E09000022,Lambeth,2019/20,2019,2019,Boys,Pupils known to be eligible for free school meals,370,42.1,-
E09000022,Lambeth,2019/20,2019,2019,Girls,Pupils known to be eligible for free school meals,323,48.4,-
E09000023,Lewisham,2019/20,2019,2019,All,All other Pupils,1782,50.9,-
E09000023,Lewisham,2019/20,2019,2019,Boys,All other Pupils,914,47.9,-
E09000023,Lewisham,2019/20,2019,2019,Girls,All other Pupils,868,54,-
E09000023,Lewisham,2019/20,2019,2019,All,All Pupils,2305,48.4,-
E09000023,Lewisham,2019/20,2019,2019,Boys,All Pupils,1174,45.3,-
E09000023,Lewisham,2019/20,2019,2019,Girls,All Pupils,1131,51.7,-
E09000023,Lewisham,2019/20,2019,2019,All,Pupils known to be eligible for free school meals,523,40,-
E09000023,Lewisham,2019/20,2019,2019,Boys,Pupils known to be eligible for free school meals,260,35.9,-
E09000023,Lewisham,2019/20,2019,2019,Girls,Pupils known to be eligible for free school meals,263,43.9,-
E09000024,Merton,2019/20,2019,2019,All,All other Pupils,1228,55.6,-
E09000024,Merton,2019/20,2019,2019,Boys,All other Pupils,641,53.1,-
E09000024,Merton,2019/20,2019,2019,Girls,All other Pupils,587,58.3,-
E09000024,Merton,2019/20,2019,2019,All,All Pupils,1555,53.1,-
E09000024,Merton,2019/20,2019,2019,Boys,All Pupils,806,50.5,-
E09000024,Merton,2019/20,2019,2019,Girls,All Pupils,749,55.9,-
E09000024,Merton,2019/20,2019,2019,All,Pupils known to be eligible for free school meals,327,43.8,-
E09000024,Merton,2019/20,2019,2019,Boys,Pupils known to be eligible for free school meals,165,40.3,-
E09000024,Merton,2019/20,2019,2019,Girls,Pupils known to be eligible for free school meals,162,47.4,-
E09000025,Newham,2019/20,2019,2019,All,All other Pupils,3182,54.5,-
E09000025,Newham,2019/20,2019,2019,Boys,All other Pupils,1614,52.4,-
E09000025,Newham,2019/20,2019,2019,Girls,All other Pupils,1568,56.7,-
E09000025,Newham,2019/20,2019,2019,All,All Pupils,4079,53.1,-
E09000025,Newham,2019/20,2019,2019,Boys,All Pupils,2056,50.8,-
E09000025,Newham,2019/20,2019,2019,Girls,All Pupils,2023,55.5,-
E09000025,Newham,2019/20,2019,2019,All,Pupils known to be eligible for free school meals,897,48.2,-
E09000025,Newham,2019/20,2019,2019,Boys,Pupils known to be eligible for free school meals,442,45.1,-
E09000025,Newham,2019/20,2019,2019,Girls,Pupils known to be eligible for free school meals,455,51.2,-
E09000026,Redbridge,2019/20,2019,2019,All,All other Pupils,3169,57.5,-
E09000026,Redbridge,2019/20,2019,2019,Boys,All other Pupils,1639,55.2,-
E09000026,Redbridge,2019/20,2019,2019,Girls,All other Pupils,1530,60,-
E09000026,Redbridge,2019/20,2019,2019,All,All Pupils,3815,56,-
E09000026,Redbridge,2019/20,2019,2019,Boys,All Pupils,1954,53.7,-
E09000026,Redbridge,2019/20,2019,2019,Girls,All Pupils,1861,58.4,-
E09000026,Redbridge,2019/20,2019,2019,All,Pupils known to be eligible for free school meals,646,48.5,-
E09000026,Redbridge,2019/20,2019,2019,Boys,Pupils known to be eligible for free school meals,315,45.9,-
E09000026,Redbridge,2019/20,2019,2019,Girls,Pupils known to be eligible for free school meals,331,51,-
E09000027,Richmond upon Thames,2019/20,2019,2019,All,All other Pupils,1490,59.1,-
E09000027,Richmond upon Thames,2019/20,2019,2019,Boys,All other Pupils,743,56.1,-
E09000027,Richmond upon Thames,2019/20,2019,2019,Girls,All other Pupils,747,62.1,-
E09000027,Richmond upon Thames,2019/20,2019,2019,All,All Pupils,1667,57.5,-
E09000027,Richmond upon Thames,2019/20,2019,2019,Boys,All Pupils,838,54.3,-
E09000027,Richmond upon Thames,2019/20,2019,2019,Girls,All Pupils,829,60.6,-
E09000027,Richmond upon Thames,2019/20,2019,2019,All,Pupils known to be eligible for free school meals,177,43.4,-
E09000027,Richmond upon Thames,2019/20,2019,2019,Boys,Pupils known to be eligible for free school meals,95,40.4,-
E09000027,Richmond upon Thames,2019/20,2019,2019,Girls,Pupils known to be eligible for free school meals,82,47,-
E09000028,Southwark,2019/20,2019,2019,All,All other Pupils,1877,56,-
E09000028,Southwark,2019/20,2019,2019,Boys,All other Pupils,917,54,-
E09000028,Southwark,2019/20,2019,2019,Girls,All other Pupils,960,57.9,-
E09000028,Southwark,2019/20,2019,2019,All,All Pupils,2659,53.7,-
E09000028,Southwark,2019/20,2019,2019,Boys,All Pupils,1311,51.3,-
E09000028,Southwark,2019/20,2019,2019,Girls,All Pupils,1348,56.1,-
E09000028,Southwark,2019/20,2019,2019,All,Pupils known to be eligible for free school meals,782,48.2,-
E09000028,Southwark,2019/20,2019,2019,Boys,Pupils known to be eligible for free school meals,394,45,-
E09000028,Southwark,2019/20,2019,2019,Girls,Pupils known to be eligible for free school meals,388,51.5,-
E09000029,Sutton,2019/20,2019,2019,All,All other Pupils,2617,63.4,-
E09000029,Sutton,2019/20,2019,2019,Boys,All other Pupils,1314,61.7,-
E09000029,Sutton,2019/20,2019,2019,Girls,All other Pupils,1303,65.1,-
E09000029,Sutton,2019/20,2019,2019,All,All Pupils,2920,61.3,-
E09000029,Sutton,2019/20,2019,2019,Boys,All Pupils,1467,59.6,-
E09000029,Sutton,2019/20,2019,2019,Girls,All Pupils,1453,63.1,-
E09000029,Sutton,2019/20,2019,2019,All,Pupils known to be eligible for free school meals,303,43.8,-
E09000029,Sutton,2019/20,2019,2019,Boys,Pupils known to be eligible for free school meals,153,41.8,-
E09000029,Sutton,2019/20,2019,2019,Girls,Pupils known to be eligible for free school meals,150,45.7,-
E09000030,Tower Hamlets,2019/20,2019,2019,All,All other Pupils,1903,51,-
E09000030,Tower Hamlets,2019/20,2019,2019,Boys,All other Pupils,921,49.8,-
E09000030,Tower Hamlets,2019/20,2019,2019,Girls,All other Pupils,982,52.1,-
E09000030,Tower Hamlets,2019/20,2019,2019,All,All Pupils,3082,50.1,-
E09000030,Tower Hamlets,2019/20,2019,2019,Boys,All Pupils,1479,47.9,-
E09000030,Tower Hamlets,2019/20,2019,2019,Girls,All Pupils,1603,52.1,-
E09000030,Tower Hamlets,2019/20,2019,2019,All,Pupils known to be eligible for free school meals,1179,48.7,-
E09000030,Tower Hamlets,2019/20,2019,2019,Boys,Pupils known to be eligible for free school meals,558,44.9,-
E09000030,Tower Hamlets,2019/20,2019,2019,Girls,Pupils known to be eligible for free school meals,621,52.1,-
E09000031,Waltham Forest,2019/20,2019,2019,All,All other Pupils,2169,51.5,-
E09000031,Waltham Forest,2019/20,2019,2019,Boys,All other Pupils,1093,48.8,-
E09000031,Waltham Forest,2019/20,2019,2019,Girls,All other Pupils,1076,54.3,-
E09000031,Waltham Forest,2019/20,2019,2019,All,All Pupils,2693,50,-
E09000031,Waltham Forest,2019/20,2019,2019,Boys,All Pupils,1350,47,-
E09000031,Waltham Forest,2019/20,2019,2019,Girls,All Pupils,1343,53.1,-
E09000031,Waltham Forest,2019/20,2019,2019,All,Pupils known to be eligible for free school meals,524,43.8,-
E09000031,Waltham Forest,2019/20,2019,2019,Boys,Pupils known to be eligible for free school meals,257,39.3,-
E09000031,Waltham Forest,2019/20,2019,2019,Girls,Pupils known to be eligible for free school meals,267,48.1,-
E09000032,Wandsworth,2019/20,2019,2019,All,All other Pupils,1505,54.6,-
E09000032,Wandsworth,2019/20,2019,2019,Boys,All other Pupils,792,51.9,-
E09000032,Wandsworth,2019/20,2019,2019,Girls,All other Pupils,713,57.6,-
E09000032,Wandsworth,2019/20,2019,2019,All,All Pupils,1865,52.7,-
E09000032,Wandsworth,2019/20,2019,2019,Boys,All Pupils,987,49.8,-
E09000032,Wandsworth,2019/20,2019,2019,Girls,All Pupils,878,55.8,-
E09000032,Wandsworth,2019/20,2019,2019,All,Pupils known to be eligible for free school meals,360,44.6,-
E09000032,Wandsworth,2019/20,2019,2019,Boys,Pupils known to be eligible for free school meals,195,41.4,-
E09000032,Wandsworth,2019/20,2019,2019,Girls,Pupils known to be eligible for free school meals,165,48.4,-
E09000033,Westminster,2019/20,2019,2019,All,All other Pupils,1240,59.4,-
E09000033,Westminster,2019/20,2019,2019,Boys,All other Pupils,615,55.3,-
E09000033,Westminster,2019/20,2019,2019,Girls,All other Pupils,625,63.4,-
E09000033,Westminster,2019/20,2019,2019,All,All Pupils,1721,57.1,-
E09000033,Westminster,2019/20,2019,2019,Boys,All Pupils,862,53.2,-
E09000033,Westminster,2019/20,2019,2019,Girls,All Pupils,859,60.9,-
E09000033,Westminster,2019/20,2019,2019,All,Pupils known to be eligible for free school meals,481,51.1,-
E09000033,Westminster,2019/20,2019,2019,Boys,Pupils known to be eligible for free school meals,247,48.2,-
E09000033,Westminster,2019/20,2019,2019,Girls,Pupils known to be eligible for free school meals,234,54.1,-
E09000002,Barking and Dagenham,2020/21,2020,2020,All,All other Pupils,2145,52.6,.
E09000002,Barking and Dagenham,2020/21,2020,2020,Boys,All other Pupils,1107,49.1,.
E09000002,Barking and Dagenham,2020/21,2020,2020,Girls,All other Pupils,1038,56.2,.
E09000002,Barking and Dagenham,2020/21,2020,2020,All,All Pupils,2805,50.5,.
E09000002,Barking and Dagenham,2020/21,2020,2020,Boys,All Pupils,1451,46.9,.
E09000002,Barking and Dagenham,2020/21,2020,2020,Girls,All Pupils,1354,54.3,.
E09000002,Barking and Dagenham,2020/21,2020,2020,All,Pupils known to be eligible for free school meals,660,43.7,.
E09000002,Barking and Dagenham,2020/21,2020,2020,Boys,Pupils known to be eligible for free school meals,344,39.6,.
E09000002,Barking and Dagenham,2020/21,2020,2020,Girls,Pupils known to be eligible for free school meals,316,48.1,.
E09000003,Barnet,2020/21,2020,2020,All,All other Pupils,3382,63.4,.
E09000003,Barnet,2020/21,2020,2020,Boys,All other Pupils,1731,61.1,.
E09000003,Barnet,2020/21,2020,2020,Girls,All other Pupils,1651,65.8,.
E09000003,Barnet,2020/21,2020,2020,All,All Pupils,4100,60.8,.
E09000003,Barnet,2020/21,2020,2020,Boys,All Pupils,2103,58.6,.
E09000003,Barnet,2020/21,2020,2020,Girls,All Pupils,1997,63.1,.
E09000003,Barnet,2020/21,2020,2020,All,Pupils known to be eligible for free school meals,718,48.6,.
E09000003,Barnet,2020/21,2020,2020,Boys,Pupils known to be eligible for free school meals,372,47,.
E09000003,Barnet,2020/21,2020,2020,Girls,Pupils known to be eligible for free school meals,346,50.3,.
E09000004,Bexley,2020/21,2020,2020,All,All other Pupils,2815,56,.
E09000004,Bexley,2020/21,2020,2020,Boys,All other Pupils,1450,54.3,.
E09000004,Bexley,2020/21,2020,2020,Girls,All other Pupils,1365,57.8,.
E09000004,Bexley,2020/21,2020,2020,All,All Pupils,3262,54,.
E09000004,Bexley,2020/21,2020,2020,Boys,All Pupils,1690,52.3,.
E09000004,Bexley,2020/21,2020,2020,Girls,All Pupils,1572,55.8,.
E09000004,Bexley,2020/21,2020,2020,All,Pupils known to be eligible for free school meals,447,41.3,.
E09000004,Bexley,2020/21,2020,2020,Boys,Pupils known to be eligible for free school meals,240,40.1,.
E09000004,Bexley,2020/21,2020,2020,Girls,Pupils known to be eligible for free school meals,207,42.8,.
E09000005,Brent,2020/21,2020,2020,All,All other Pupils,2619,55.3,.
E09000005,Brent,2020/21,2020,2020,Boys,All other Pupils,1327,53.4,.
E09000005,Brent,2020/21,2020,2020,Girls,All other Pupils,1292,57.2,.
E09000005,Brent,2020/21,2020,2020,All,All Pupils,3160,53.7,.
E09000005,Brent,2020/21,2020,2020,Boys,All Pupils,1614,51.4,.
E09000005,Brent,2020/21,2020,2020,Girls,All Pupils,1546,56.1,.
E09000005,Brent,2020/21,2020,2020,All,Pupils known to be eligible for free school meals,541,46,.
E09000005,Brent,2020/21,2020,2020,Boys,Pupils known to be eligible for free school meals,287,42.2,.
E09000005,Brent,2020/21,2020,2020,Girls,Pupils known to be eligible for free school meals,254,50.2,.
E09000006,Bromley,2020/21,2020,2020,All,All other Pupils,2904,57.5,.
E09000006,Bromley,2020/21,2020,2020,Boys,All other Pupils,1428,55.1,.
E09000006,Bromley,2020/21,2020,2020,Girls,All other Pupils,1476,59.9,.
E09000006,Bromley,2020/21,2020,2020,All,All Pupils,3356,55.2,.
E09000006,Bromley,2020/21,2020,2020,Boys,All Pupils,1654,52.7,.
E09000006,Bromley,2020/21,2020,2020,Girls,All Pupils,1702,57.7,.
E09000006,Bromley,2020/21,2020,2020,All,Pupils known to be eligible for free school meals,452,40.3,.
E09000006,Bromley,2020/21,2020,2020,Boys,Pupils known to be eligible for free school meals,226,37.4,.
E09000006,Bromley,2020/21,2020,2020,Girls,Pupils known to be eligible for free school meals,226,43.3,.
E09000007,Camden,2020/21,2020,2020,All,All other Pupils,1056,56.9,.
E09000007,Camden,2020/21,2020,2020,Boys,All other Pupils,444,52.1,.
E09000007,Camden,2020/21,2020,2020,Girls,All other Pupils,612,60.3,.
E09000007,Camden,2020/21,2020,2020,All,All Pupils,1644,53.1,.
E09000007,Camden,2020/21,2020,2020,Boys,All Pupils,728,48,.
E09000007,Camden,2020/21,2020,2020,Girls,All Pupils,916,57.2,.
